ra,dec,mjd,plate,fiberID,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,class,z,w1mpro,w2mpro,w3mpro,w4mpro
358.18033,-0.27019797,57684,9199,42,23.42091,22.02712,21.61568,21.22007,20.74809,GALAXY,1.064441,16.732,15.837,12.529,8.766
215.92174,52.902214,56398,6933,106,23.22017,22.70824,21.50882,21.26532,20.64368,GALAXY,1.020926,15.893,15.408,12.722,9.007
358.67251,-0.4421312,57713,9198,326,24.29877,22.63492,21.97437,22.01168,20.65438,GALAXY,1.015786,16.644,16.498,12.52,8.918
358.69822,-0.33834136,57713,9198,330,23.01479,22.73037,22.12514,21.98695,21.12934,GALAXY,1.050061,17.289,16.34,12.617,8.794
216.15857,53.357334,56388,6931,938,23.49809,22.03373,21.5874,21.49215,20.54589,GALAXY,1.09244,17.417,17.484,12.756,9.464
215.47983,52.018341,56388,6931,172,23.06987,22.3532,22.03547,21.61121,20.51507,GALAXY,1.091939,17.813,17.474,13.199,9.542
358.37482,0.022594078,57713,9198,386,22.91884,22.77204,22.5383,21.96039,21.15307,GALAXY,1.059924,17.253,15.785,12.107,8.802
216.55484,53.178413,56397,6932,79,23.55408,23.18704,22.63943,22.4955,21.4238,GALAXY,1.135201,17.471,16.554,12.638,9.163
358.01272,-0.0019937975,57713,9198,458,21.58587,22.21056,21.72172,21.03308,20.62127,GALAXY,1.036732,16.32,15.882,11.692,8.534
217.15204,53.362324,56397,6932,991,22.54721,22.48137,21.96588,21.96879,20.95419,GALAXY,1.119733,17.203,17.451,13.032,9.17
216.74007,53.416733,56398,6933,955,22.55089,22.63659,21.9381,22.34659,22.45623,GALAXY,1.158602,17.302,16.508,13.235,9.522
216.93365,53.648079,56397,6932,987,24.23807,22.80352,21.70241,21.72402,20.78098,GALAXY,1.29628,16.443,15.834,12.938,9.293
216.54785,53.499195,56398,6933,954,23.67813,23.45962,22.65209,21.84949,22.24487,GALAXY,1.043312,17.72,17.092,13.238,9.532
216.1846,53.605125,56398,6933,927,22.85652,23.13853,23.10834,23.52747,21.65026,GALAXY,1.562367,17.763,16.832,13.252,9.376
358.43358,1.6781209,57713,9198,635,25.71778,22.57351,22.55935,21.68565,21.59947,GALAXY,1.160376,17.289,16.781,12.291,9.003
216.14421,53.955372,56388,6931,918,23.00982,22.55875,22.15802,22.14106,21.63352,GALAXY,1.182243,16.969,16.603,12.932,9.58
216.04709,54.176838,56398,6933,909,24.34374,23.85422,23.50203,22.37911,22.13014,GALAXY,1.039482,15.593,15.021,12.254,8.939
162.64234,28.939547,58137,10475,608,22.50183,22.45445,21.64522,21.27915,20.64671,GALAXY,1.064923,17.01,16.687,12.691,8.658
162.38129,29.103955,58141,10476,373,22.17973,22.574,22.24866,21.64996,22.10584,GALAXY,1.258816,16.88,16.633,12.199,8.606
162.56068,29.098579,58137,10475,595,25.92927,22.59098,22.47241,21.96643,21.84547,GALAXY,1.0415,16.735,16,12.792,8.52
162.2244,28.936962,58137,10475,521,21.49175,22.16393,21.288,20.91751,20.59316,GALAXY,1.017474,16.972,16.583,12.852,8.801
162.47994,28.724637,58141,10476,370,25.28473,23.11146,22.27193,22.04431,21.48885,GALAXY,1.021461,17.27,16.386,12.479,9.135
162.83181,28.628066,58137,10475,657,22.74327,22.98952,22.34613,22.20841,21.82582,GALAXY,1.248421,17.175,16.233,12.784,9.178
163.05059,28.824133,58141,10476,255,22.97653,22.85935,22.71421,22.11955,21.97816,GALAXY,1.283238,17.304,16.975,12.653,9.153
163.20516,28.902081,58137,10475,728,24.26862,22.45111,21.90265,21.27411,21.46964,GALAXY,1.339431,16.018,15.118,12.347,8.877
163.45327,28.913132,58137,10475,801,22.23508,22.45308,21.89376,21.06779,20.67203,GALAXY,1.050668,16.053,15.581,12.39,8.912
163.45066,28.371861,58137,10475,235,23.32273,24.21154,23.16739,23.13806,23.02095,GALAXY,1.169447,16.195,15.505,12.102,8.647
163.15119,28.565279,58141,10476,248,24.11605,22.12206,21.70975,21.166,21.17043,GALAXY,1.069087,16.364,15.734,12.571,9.327
162.82919,28.420414,58137,10475,660,22.77711,22.74338,22.83601,21.3715,21.36258,GALAXY,1.339874,17.055,16.625,12.787,9.162
162.36795,28.452472,58141,10476,404,25.31516,21.99244,21.97966,20.78926,21.69777,GALAXY,1.013929,15.831,15.167,12.636,9.313
162.21008,28.252481,58137,10475,439,22.82635,22.96023,22.30628,21.89976,21.34781,GALAXY,1.252156,17.09,16.366,12.701,8.781
162.22553,28.212067,58137,10475,437,23.50604,22.46374,21.98708,21.34361,22.8026,GALAXY,1.094667,15.315,14.126,11.246,8.405
162.40162,28.085256,58137,10475,425,26.43733,21.86896,21.4697,20.29256,19.66184,GALAXY,1.147153,16.305,16.135,12.672,9.056
163.4809,28.11721,58137,10475,225,24.91658,23.16933,22.62417,21.9514,22.55101,GALAXY,1.154672,17.231,16.475,12.748,9.229
162.24458,27.979035,58137,10475,422,22.5874,21.73159,21.10741,20.50909,20.04142,GALAXY,1.50093,16.262,15.952,12.736,9.109
162.595,27.980244,58137,10475,390,23.18527,23.07109,22.6202,22.41931,22.01169,GALAXY,1.134645,17.496,16.499,12.909,8.913
162.72289,27.858188,58137,10475,378,22.41548,22.43741,21.98328,21.59107,20.95553,GALAXY,1.148009,17.052,15.965,12.8,8.849
162.7429,27.893776,58137,10475,377,22.47174,22.48307,21.86714,21.37448,21.4509,GALAXY,1.023161,16.667,15.881,12.484,8.799
163.11231,27.915685,58137,10475,300,24.46545,22.8042,21.90092,21.10036,22.15582,GALAXY,1.011521,16.484,16.027,12.532,9.175
162.91804,27.645474,58137,10475,331,22.24724,22.23541,21.41475,22.23318,21.46702,GALAXY,1.336307,17.363,15.857,12.783,8.987
163.01333,27.612707,58143,10474,674,22.32237,22.80547,21.57479,21.71816,21.24458,GALAXY,1.032587,16.201,15.564,12.044,9.072
162.15056,27.676276,58137,10475,442,22.88441,22.65792,21.77866,21.3156,23.68595,GALAXY,1.037119,17.226,16.418,12.709,9.001
162.49389,27.39331,58143,10474,595,22.53259,22.77224,22.70827,22.52379,21.65185,GALAXY,1.119154,17.322,16.559,12.748,8.742
162.70278,27.197915,58143,10474,599,23.30846,22.60723,22.17219,21.49688,21.02675,GALAXY,1.06134,16.799,16.604,12.914,9.323
163.0244,27.294415,58137,10475,323,22.96153,22.63794,21.94443,21.29752,20.86656,GALAXY,1.113914,16.195,15.416,12.712,9.148
162.99406,26.835603,58143,10474,650,23.33519,22.85878,22.61982,21.88512,20.92645,GALAXY,1.007951,16.167,15.412,12.128,9.112
162.63286,26.793705,58143,10474,568,23.74593,23.95319,22.35489,22.49285,21.45933,GALAXY,1.247568,17.011,16.403,12.774,8.744
161.9591,26.779047,58143,10474,536,22.3728,22.1674,21.69666,22.08007,20.47188,GALAXY,1.857964,16.414,16.364,12.595,8.427
162.40974,26.711585,58143,10474,521,24.28306,22.70076,22.10142,21.43389,20.53578,GALAXY,1.056827,16.994,16.924,12.734,8.929
163.05867,26.512436,58143,10474,659,22.79792,21.93273,21.45975,21.19234,21.34499,GALAXY,1.980318,16.207,15.612,12.295,8.606
332.78223,-0.26133805,58022,9237,283,22.30981,22.15404,21.63689,21.18408,20.8154,GALAXY,1.184509,16.667,15.924,11.955,8.938
332.62355,-0.18112132,58022,9237,324,24.60427,22.99265,23.00317,22.19428,23.13107,GALAXY,1.018992,16.733,16.193,12.338,8.934
333.02616,-0.22517932,57685,9236,719,24.62817,22.79064,22.83063,21.92706,21.46947,GALAXY,1.192196,16.175,15.417,11.897,8.485
333.02602,-0.26519152,57685,9236,717,24.62385,23.58923,22.80478,22.0443,21.09533,GALAXY,1.074654,16.775,15.953,12.122,8.789
333.26529,-0.26221409,57685,9236,757,23.32199,22.96622,22.13161,21.96581,21.43082,GALAXY,1.186283,17.007,16.215,12.611,8.946
333.26529,-0.26221413,58022,9237,168,23.32199,22.96622,22.13161,21.96581,21.43082,GALAXY,1.186382,17.007,16.215,12.611,8.946
333.27353,0.046956258,57685,9236,752,25.11338,22.86003,22.10913,21.50053,22.01916,GALAXY,1.558845,16.894,15.866,12.179,8.946
332.74569,-0.10255292,57685,9236,632,22.32043,22.55891,22.13875,21.61123,21.70968,GALAXY,1.020715,16.759,16.252,12.512,9.01
332.60309,0.2165445,57685,9236,588,23.31141,22.85187,22.04731,21.47506,21.51042,GALAXY,1.265499,16.151,15.438,12.344,8.965
333.3824,0.496967,58022,9237,142,22.52659,22.294,22.27503,21.99415,21.7379,GALAXY,1.293911,17.18,16.541,12.531,9.027
332.67892,0.48753387,58022,9237,265,22.82828,23.43448,22.98608,21.91295,22.88921,GALAXY,1.042024,16.895,16.15,12.306,8.43
332.48694,0.66361139,58022,9237,348,25.03931,23.27314,22.22003,22.35409,21.09041,GALAXY,1.154794,16.965,16.613,12.677,9.127
333.37457,0.88154914,58022,9237,160,23.35199,23.0484,22.57235,22.01952,21.05355,GALAXY,1.016582,16.969,15.28,11.238,8.525
332.94994,0.8679743,58022,9237,231,22.85652,22.74553,22.01781,21.27913,20.25616,GALAXY,1.019268,17.108,16.626,12.022,8.807
332.40547,1.0130309,58022,9237,659,22.61118,22.48932,21.64058,21.40893,20.82701,GALAXY,1.048025,16.338,15.919,12.424,9.063
332.23294,1.0730506,58022,9237,656,23.29849,22.82068,22.06102,21.83492,21.07446,GALAXY,1.03273,16.551,16.505,12.534,8.947
332.3521,1.1413264,58021,9235,976,22.95718,22.52863,22.17512,21.27071,20.8341,GALAXY,1.333328,16.587,15.203,11.824,8.901
332.6203,1.3149214,58022,9237,683,24.72642,23.33782,23.50483,22.83356,22.18313,GALAXY,1.067599,16.573,16.343,12.114,8.983
333.32465,1.4287204,58022,9237,848,22.58223,22.38302,21.90246,21.48693,20.98007,GALAXY,1.058314,17.059,16.516,12.086,8.982
332.324,1.7422131,58022,9237,623,22.30491,21.69188,21.24071,20.5815,20.68605,GALAXY,1.037131,16.989,16.97,12.058,9.19
332.90189,1.803115,58022,9237,794,23.38313,22.49828,22.04532,21.49492,20.59237,GALAXY,1.087428,16.223,15.619,12.573,8.989
332.96047,1.8597706,58022,9237,788,22.29686,22.29068,21.89322,22.05282,21.09243,GALAXY,1.066101,16.896,16.49,12.205,9.051
333.53583,-1.0848766,57685,9236,236,23.28468,23.38905,22.71608,21.51795,23.57491,GALAXY,1.005237,17.039,16.18,11.997,8.941
148.61682,25.033712,58130,9622,852,23.35271,22.89305,22.16135,21.47338,21.05018,GALAXY,1.073305,16.374,15.512,12.658,8.917
342.69421,1.9789816,57667,9207,952,23.1999,22.38265,21.93665,21.47556,21.13453,GALAXY,1.024108,17.001,16.481,12.452,8.411
145.83719,23.50392,58132,9623,85,24.58616,23.21394,22.20517,22.28734,21.15759,GALAXY,1.085825,17.184,16.651,12.117,9.185
355.3591,0.09942825,57686,9209,550,21.7621,22.07343,21.48315,20.94285,20.45182,GALAXY,1.005584,17.139,16.695,12.409,8.898
126.06722,21.576208,58467,11108,811,24.57902,23.28892,23.43188,21.36018,19.60679,GALAXY,1.076696,15.966,15.515,11.971,8.795
125.65344,22.703478,58467,11108,749,21.99532,21.97313,21.40635,21.17624,21.03041,GALAXY,1.01623,16.973,15.568,11.689,8.693
125.07011,20.428875,58467,11108,381,24.56019,23.69581,22.82531,21.10802,19.8177,GALAXY,1.043855,15.801,15.142,12.197,8.97
122.72081,20.43226,58523,11109,375,25.22136,24.41467,22.46533,21.38981,19.90252,GALAXY,1.127263,15.915,15.539,12.738,9.09
359.08283,-1.8110601,57688,9208,91,21.68035,21.8942,21.12253,20.71667,20.45586,GALAXY,1.016878,16.77,16.344,11.799,8.966
359.02652,-1.5308511,57688,9208,70,22.27199,22.22863,21.97979,21.31313,20.61957,GALAXY,1.028587,15.562,13.979,10.368,7.697
358.56066,-1.4888035,57688,9208,187,23.6674,22.86102,22.32163,21.85132,21.13613,GALAXY,1.000712,16.775,16.377,12.066,8.682
358.12518,-1.4330532,57688,9208,267,22.12423,23.61237,22.19357,22.48358,21.12426,GALAXY,1.183845,15.778,15.031,11.961,9.148
357.922,-1.3856073,57688,9208,356,22.71813,22.64761,22.17425,21.90797,21.07174,GALAXY,1.295392,16.421,16.012,12.574,8.793
357.9513,-1.2224996,57688,9208,355,23.56565,22.78905,22.29853,21.88787,21.60145,GALAXY,1.308534,17.236,15.95,12.278,8.272
358.07065,-1.0927251,57688,9208,734,26.31901,23.40753,22.10625,21.32327,20.82061,GALAXY,1.077007,16.755,16.277,12.161,8.875
358.60908,-1.238606,57688,9208,196,22.49541,22.75146,21.86399,21.46364,21.33566,GALAXY,1.038093,17.105,16.201,12.436,8.513
358.94736,-1.3327988,57688,9208,116,22.69655,22.85135,22.08076,22.05395,21.05157,GALAXY,1.036117,16.653,15.885,12.222,8.549
359.13492,-0.83366943,57688,9208,931,22.24978,21.74725,21.1478,20.93151,20.41718,GALAXY,1.088379,16.103,15.079,11.918,9.151
359.04842,-0.9339452,57688,9208,933,21.83138,21.22298,20.71601,20.74317,20.94302,GALAXY,1.306115,17.178,16.213,12.65,8.876
358.73424,-0.8455877,57688,9208,852,22.52738,22.52827,22.52827,22.05996,21.19682,GALAXY,1.034889,16.946,16.86,12.705,8.56
358.34458,-0.83527754,57688,9208,776,25.79894,23.18362,21.93153,20.83169,21.61877,GALAXY,1.021968,16.771,16.094,12.449,8.997
358.34622,-1.0264023,57688,9208,775,23.24362,22.67022,22.51849,21.85716,20.68769,GALAXY,1.180936,16.798,15.964,12.716,9.083
358.0089,-1.0303477,57688,9208,693,22.76026,22.55983,22.33528,21.82994,20.95184,GALAXY,1.286434,17.195,15.936,12.044,8.481
358.34487,-0.58762701,57688,9208,796,23.96031,23.58615,21.83557,21.27754,22.23031,GALAXY,1.10911,16.812,15.857,11.876,8.642
358.24089,-0.62605322,57688,9208,742,22.61575,22.49534,22.24236,21.60558,21.21295,GALAXY,1.439825,15.681,14.396,10.664,7.747
12.824503,-0.62888465,58096,9412,123,23.07273,23.00891,21.90337,21.74525,20.80798,GALAXY,1.080149,16.842,15.959,11.642,8.425
241.55922,47.175099,57893,8506,984,22.04529,21.86288,21.74621,21.66757,21.55445,GALAXY,1.190213,16.675,16.01,12.968,9.322
239.97905,46.051543,57893,8506,229,21.54401,21.24841,20.9135,20.81892,20.39159,GALAXY,1.276002,16.072,15.158,12.949,9.051
239.93128,45.975495,57893,8506,227,25.49482,23.12449,21.8231,20.46359,19.5139,GALAXY,1.072929,15.378,15.058,12.941,9.423
213.0788,41.064346,57834,8505,1000,23.54939,22.41866,20.98675,20.3604,19.92462,GALAXY,1.863548,16.067,14.945,12.172,8.608
213.63164,40.621982,57518,8504,377,22.11714,22.51929,21.93376,21.73509,22.00827,GALAXY,1.228681,17.589,16.521,12.655,9.299
212.9818,40.717877,57518,8504,441,25.85703,23.28733,21.50034,20.21901,19.31495,GALAXY,1.049043,15.765,15.714,13.139,9.529
340.70266,23.404583,57306,7653,54,22.36827,21.8882,21.62106,21.38107,20.90485,GALAXY,1.276255,16.968,16.489,12.786,9.16
340.91801,25.992191,57336,7655,59,24.72804,23.42572,21.95914,20.76868,19.83978,GALAXY,1.448209,15.54,15.243,12.782,8.978
341.16631,0.11625114,57667,9207,245,23.15574,22.88375,22.31145,21.74804,21.52356,GALAXY,1.24938,16.491,15.821,12.298,8.574
341.41442,0.19129138,57667,9207,215,25.52941,23.08731,22.83154,21.60555,21.55775,GALAXY,1.001827,16.529,15.457,12.05,8.82
341.86567,0.18745461,57667,9207,140,22.43573,22.2141,21.53426,20.68321,19.59818,GALAXY,1.063806,16.481,15.113,11.707,8.744
341.9509,0.66478282,57667,9207,280,22.7064,22.56685,22.09806,21.50813,20.81754,GALAXY,1.694917,16.498,15.527,11.201,7.757
341.27685,0.69965691,57667,9207,438,25.48574,22.05593,21.45603,21.12169,22.30541,GALAXY,1.037022,16.459,15.883,11.964,8.953
341.79103,0.85764165,57667,9207,315,23.14501,22.65175,22.01686,21.68736,21.25166,GALAXY,1.011764,16.384,15.088,11.682,8.162
341.71793,0.97940814,57667,9207,779,23.80301,24.86924,23.38428,22.70721,21.25386,GALAXY,1.008114,16.648,15.7,11.662,8.375
341.35878,1.0386137,57667,9207,700,22.493,22.41978,21.70781,21.20425,20.26693,GALAXY,1.105056,16.295,15.72,11.847,8.914
341.20898,1.0597313,57667,9207,654,25.86084,22.99304,21.62591,20.61452,21.27202,GALAXY,1.033649,16.63,15.731,11.87,8.911
341.86591,1.0861835,57667,9207,817,22.34728,22.71963,21.93372,21.45122,20.81651,GALAXY,1.031995,17.196,15.656,11.263,8.165
342.12684,1.1552535,57667,9207,854,22.49168,23.00163,21.94115,21.33745,20.89253,GALAXY,1.029761,17.025,15.825,11.047,7.881
342.42786,1.3348692,57687,9206,509,22.85875,22.15146,21.66784,20.82472,20.22523,GALAXY,1.015157,16.64,15.573,11.447,8.224
342.39004,1.5230211,57667,9207,921,22.88106,23.57565,22.35479,22.80516,22.79758,GALAXY,1.07672,16.934,16.507,11.317,7.809
342.16663,1.4725917,57667,9207,887,23.59402,22.68761,22.47128,22.95747,21.76465,GALAXY,1.083234,16.512,15.643,11.658,8.537
341.13774,1.6134242,57667,9207,637,24.64448,22.48792,22.02845,21.49038,20.80889,GALAXY,1.168021,15.811,14.219,11.605,8.185
341.42686,1.7599159,57667,9207,710,24.64903,22.70612,22.5899,21.63718,22.2301,GALAXY,1.005933,17.254,15.415,11.678,8.508
341.75599,1.8265724,57667,9207,786,23.24218,23.4382,22.93758,22.2467,21.28821,GALAXY,1.221557,16.419,15.478,11.445,8.043
342.31033,1.8788595,57667,9207,909,23.13108,23.75078,23.41126,22.06548,21.19826,GALAXY,1.025068,15.715,14.776,11.811,8.1
342.30327,1.9379168,57667,9207,862,22.67021,22.92813,22.0781,21.5654,21.09311,GALAXY,1.021873,16.92,16.4,12.232,8.79
342.11858,29.000378,58289,7768,537,26.23042,24.14959,22.75718,21.0515,19.88994,GALAXY,1.551853,16.067,16.156,12.78,9.063
342.99347,0.53767383,57687,9206,443,23.2302,22.67138,21.68903,21.27149,20.91241,GALAXY,1.053898,15.801,15.443,11.69,8.657
342.96573,0.70697597,57667,9207,5,23.95845,22.74649,21.57062,21.25502,20.2098,GALAXY,1.009772,17.129,16.336,11.803,8.086
117.3535,41.117001,57364,8290,3,21.94566,21.24176,20.86521,20.39596,20.34939,GALAXY,1.471142,15.873,14.786,11.587,8.563
116.60229,41.045135,57364,8290,109,26.79354,25.73595,22.68828,21.60463,19.87105,GALAXY,1.402096,16.092,15.586,12.177,9.145
117.07353,40.812054,57364,8290,59,23.07121,24.10302,23.55138,21.6297,19.92943,GALAXY,1.098069,16.193,15.737,12.775,9.005
116.2849,16.135144,58425,11102,402,22.60771,22.0453,21.50648,21.09301,20.68344,GALAXY,1.444183,16.678,15.663,12.295,9.028
115.50852,23.480378,58488,11103,559,26.24576,22.45466,22.67652,21.23078,19.93962,GALAXY,1.057011,16.191,15.641,11.971,9.103
114.60952,42.206027,57364,8290,564,24.57084,22.65719,21.98762,21.44842,20.06093,GALAXY,1.131576,16.496,15.962,12.556,9.08
19.212904,34.003319,58154,7726,556,20.92518,20.55618,20.22359,20.05089,19.71096,GALAXY,1.024474,16.276,15.39,13.066,8.919
20.016369,-5.0857325,57331,7914,131,23.4741,22.47389,21.88702,20.88477,19.49243,GALAXY,1.077556,15.503,15.005,12.317,8.745
118.76095,40.301818,57391,8291,246,26.24915,22.8389,21.32717,20.32503,19.65171,GALAXY,1.448759,17.335,16.58,12.772,8.91
118.57323,25.062638,58436,11104,6,21.5409,21.10874,20.702,20.69233,20.48774,GALAXY,1.626812,16.768,15.392,11.884,8.889
117.19009,41.750429,57364,8290,971,25.73779,25.10626,23.24969,21.43382,19.81699,GALAXY,1.000482,16.63,16.744,12.461,8.978
117.67684,18.165496,58425,11102,865,22.39908,22.16212,21.82858,21.85763,20.94171,GALAXY,1.243548,16.268,15.668,12.083,9.169
116.76878,24.38563,58436,11104,299,23.46667,23.36678,22.57725,21.14126,19.91426,GALAXY,1.127344,15.315,14.834,12.089,8.967
117.31304,41.223818,57364,8290,27,26.9777,22.85948,21.22919,20.1384,19.45477,GALAXY,1.080898,15.703,15.567,12.26,9.063
218.43743,45.699024,57488,8491,456,22.42489,22.15389,21.82567,21.76127,21.29709,GALAXY,1.141368,17.261,16.907,12.901,9.093
219.10368,45.578369,57488,8491,373,22.55962,23.26037,22.46235,20.88481,19.6782,GALAXY,1.008615,15.549,15.336,13.243,9.029
219.408,35.063365,58224,10754,343,23.09192,22.84001,22.33255,21.1055,19.85707,GALAXY,1.109162,17.266,16.512,13.16,9.502
219.13251,34.603659,58224,10754,373,21.59749,21.62058,21.07737,21.15598,20.792,GALAXY,1.091739,16.049,15.243,13.376,9.724
218.13926,38.489926,58242,10753,795,24.40076,24.92297,22.94968,21.40875,19.90766,GALAXY,1.005695,15.959,15.622,13.084,9.376
217.17334,38.150475,58242,10753,601,23.1816,23.08958,21.74672,20.53404,19.62707,GALAXY,1.004438,15.834,15.584,12.619,9.408
217.53542,37.4583,58242,10753,351,22.74951,22.32363,22.08527,22.20433,21.59972,GALAXY,1.086673,16.571,16.671,12.524,9.231
216.70263,40.869286,58488,10752,845,22.48186,22.54613,21.97344,21.8243,21.52688,GALAXY,1.544661,17.381,16.836,12.668,9.411
216.87859,40.131344,58488,10752,886,23.68075,22.20944,21.71228,21.38419,20.32055,GALAXY,1.199386,16.929,16.145,12.772,9.462
216.92144,38.444235,58242,10753,555,21.75861,21.41671,20.88994,20.42151,20.00093,GALAXY,1.214007,14.675,13.795,11.508,9.204
216.7979,37.723399,58242,10753,577,24.21478,23.47893,21.99959,20.87666,19.83608,GALAXY,1.004004,15.949,15.42,13.213,9.435
216.78809,37.480758,58242,10753,473,23.41138,25.88052,23.48312,21.50329,19.75756,GALAXY,1.066271,17.021,16.616,13.08,9.221
156.31608,44.281874,57419,8288,989,26.37199,25.26843,22.59938,21.56415,19.64338,GALAXY,1.513281,17.402,16.661,12.897,9.16
154.94809,39.873696,57452,8826,889,22.39849,23.26068,22.19,20.37133,19.16013,GALAXY,1.023735,15.583,15.309,12.787,9.207
155.26135,39.850019,57452,8826,973,22.48205,23.90804,21.45096,20.2648,19.42851,GALAXY,1.531936,15.838,15.513,12.328,8.952
155.37207,39.780353,57452,8826,977,22.59939,25.99148,21.53284,20.28782,19.4999,GALAXY,1.023281,15.75,15.365,12.811,9.095
155.75853,39.17128,57452,8826,18,22.05509,21.83093,21.8324,21.50006,21.20462,GALAXY,1.261831,15.683,15.53,12.658,9.205
154.32054,38.991757,57452,8826,184,22.39051,22.04575,21.81336,21.76982,21.43645,GALAXY,1.186835,16.8,16.625,12.788,8.589
154.08578,38.836964,57452,8826,259,24.29582,22.60342,21.75294,20.6258,19.81597,GALAXY,1.007907,15.997,15.697,12.331,9.284
153.80392,44.421066,57419,8288,643,26.07414,24.50231,21.56648,20.48688,19.77073,GALAXY,1.110317,16.268,16.508,12.75,8.68
153.44724,42.96855,57419,8288,412,21.70334,21.45433,21.34516,21.0858,20.61496,GALAXY,1.308133,16.645,15.711,12.309,9.191
218.99866,45.614689,57488,8491,371,22.89144,23.28204,21.90484,20.75524,19.80453,GALAXY,1.102288,16.216,15.89,12.671,9.516
220.59332,34.705552,58224,10754,91,22.77195,22.83703,22.14815,20.97482,19.82903,GALAXY,1.093289,15.543,15.191,13.374,9.684
222.18747,44.86786,58171,8492,843,23.10021,23.18104,21.45186,20.33168,19.45955,GALAXY,1.00148,15.971,15.77,12.826,9.285
221.03285,44.720998,58171,8492,643,23.89422,23.51237,21.187,20.05299,19.31703,GALAXY,1.884833,16.095,16.268,13.275,9.4
222.1151,45.00788,58171,8492,841,24.83261,23.05428,21.27011,20.0847,19.39045,GALAXY,1.159961,15.368,15.252,12.954,8.938
152.14706,21.143256,57870,9615,164,22.97227,22.57816,22.29632,21.92631,21.55292,GALAXY,1.132934,17.29,16.925,12.385,9.059
152.4378,21.120447,57870,9615,47,23.02334,22.61155,22.05333,21.28785,20.7867,GALAXY,1.032584,16.315,16.484,12.509,9.181
150.98754,38.447394,57451,8825,354,21.45423,21.44868,21.2805,20.89845,20.58533,GALAXY,1.051396,16.531,16.005,12.814,8.702
150.74727,23.379452,58135,9616,945,23.45859,22.80753,22.46175,22.20126,20.86975,GALAXY,1.161629,17.174,16.462,12.874,9.162
